0,1,2,3,4,5
voicingFinalUnclipped,sma,kurtosis,pad,pad,pad
voicingFinalUnclipped,sma,upleveltime25,pad,pad,pad
voicingFinalUnclipped,sma,upleveltime50,pad,pad,pad
voicingFinalUnclipped,sma,upleveltime75,pad,pad,pad
voicingFinalUnclipped,sma,upleveltime90,pad,pad,pad
voicingFinalUnclipped,sma,risetime,pad,pad,pad
voicingFinalUnclipped,sma,leftctime,pad,pad,pad
voicingFinalUnclipped,sma,lpgain,pad,pad,pad
voicingFinalUnclipped,sma,lpc0,pad,pad,pad
voicingFinalUnclipped,sma,lpc1,pad,pad,pad
voicingFinalUnclipped,sma,lpc2,pad,pad,pad
voicingFinalUnclipped,sma,lpc3,pad,pad,pad
voicingFinalUnclipped,sma,lpc4,pad,pad,pad
jitterLocal,sma,amean,pad,pad,pad
jitterLocal,sma,flatness,pad,pad,pad
jitterLocal,sma,posamean,pad,pad,pad
jitterLocal,sma,rqmean,pad,pad,pad
jitterLocal,sma,range,pad,pad,pad
jitterLocal,sma,maxPos,pad,pad,pad
jitterLocal,sma,minPos,pad,pad,pad
jitterLocal,sma,linregc1,pad,pad,pad
jitterLocal,sma,linregc2,pad,pad,pad
jitterLocal,sma,linregerrQ,pad,pad,pad
jitterLocal,sma,qregc1,pad,pad,pad
jitterLocal,sma,qregc2,pad,pad,pad
jitterLocal,sma,qregc3,pad,pad,pad
jitterLocal,sma,qregerrQ,pad,pad,pad
jitterLocal,sma,centroid,pad,pad,pad
jitterLocal,sma,quartile1,pad,pad,pad
jitterLocal,sma,quartile2,pad,pad,pad
jitterLocal,sma,quartile3,pad,pad,pad
jitterLocal,sma,iqr1-2,pad,pad,pad
jitterLocal,sma,iqr2-3,pad,pad,pad
jitterLocal,sma,iqr1-3,pad,pad,pad
jitterLocal,sma,percentile1.0,pad,pad,pad
jitterLocal,sma,percentile99.0,pad,pad,pad
jitterLocal,sma,pctlrange0-1,pad,pad,pad
jitterLocal,sma,stddev,pad,pad,pad
jitterLocal,sma,skewness,pad,pad,pad
jitterLocal,sma,kurtosis,pad,pad,pad
jitterLocal,sma,upleveltime25,pad,pad,pad
jitterLocal,sma,upleveltime50,pad,pad,pad
jitterLocal,sma,upleveltime75,pad,pad,pad
jitterLocal,sma,upleveltime90,pad,pad,pad
jitterLocal,sma,risetime,pad,pad,pad
jitterLocal,sma,leftctime,pad,pad,pad
jitterLocal,sma,lpgain,pad,pad,pad
jitterLocal,sma,lpc0,pad,pad,pad
jitterLocal,sma,lpc1,pad,pad,pad
jitterLocal,sma,lpc2,pad,pad,pad
jitterLocal,sma,lpc3,pad,pad,pad
jitterLocal,sma,lpc4,pad,pad,pad
jitterDDP,sma,amean,pad,pad,pad
jitterDDP,sma,flatness,pad,pad,pad
jitterDDP,sma,posamean,pad,pad,pad
jitterDDP,sma,rqmean,pad,pad,pad
jitterDDP,sma,range,pad,pad,pad
jitterDDP,sma,maxPos,pad,pad,pad
jitterDDP,sma,minPos,pad,pad,pad
jitterDDP,sma,linregc1,pad,pad,pad
jitterDDP,sma,linregc2,pad,pad,pad
jitterDDP,sma,linregerrQ,pad,pad,pad
jitterDDP,sma,qregc1,pad,pad,pad
jitterDDP,sma,qregc2,pad,pad,pad
jitterDDP,sma,qregc3,pad,pad,pad
jitterDDP,sma,qregerrQ,pad,pad,pad
jitterDDP,sma,centroid,pad,pad,pad
jitterDDP,sma,quartile1,pad,pad,pad
jitterDDP,sma,quartile2,pad,pad,pad
jitterDDP,sma,quartile3,pad,pad,pad
jitterDDP,sma,iqr1-2,pad,pad,pad
jitterDDP,sma,iqr2-3,pad,pad,pad
jitterDDP,sma,iqr1-3,pad,pad,pad
jitterDDP,sma,percentile1.0,pad,pad,pad
jitterDDP,sma,percentile99.0,pad,pad,pad
jitterDDP,sma,pctlrange0-1,pad,pad,pad
jitterDDP,sma,stddev,pad,pad,pad
jitterDDP,sma,skewness,pad,pad,pad
jitterDDP,sma,kurtosis,pad,pad,pad
jitterDDP,sma,upleveltime25,pad,pad,pad
jitterDDP,sma,upleveltime50,pad,pad,pad
jitterDDP,sma,upleveltime75,pad,pad,pad
jitterDDP,sma,upleveltime90,pad,pad,pad
jitterDDP,sma,risetime,pad,pad,pad
jitterDDP,sma,leftctime,pad,pad,pad
jitterDDP,sma,lpgain,pad,pad,pad
jitterDDP,sma,lpc0,pad,pad,pad
jitterDDP,sma,lpc1,pad,pad,pad
jitterDDP,sma,lpc2,pad,pad,pad
jitterDDP,sma,lpc3,pad,pad,pad
jitterDDP,sma,lpc4,pad,pad,pad
shimmerLocal,sma,amean,pad,pad,pad
shimmerLocal,sma,flatness,pad,pad,pad
shimmerLocal,sma,posamean,pad,pad,pad
shimmerLocal,sma,rqmean,pad,pad,pad
shimmerLocal,sma,range,pad,pad,pad
shimmerLocal,sma,maxPos,pad,pad,pad
shimmerLocal,sma,minPos,pad,pad,pad
shimmerLocal,sma,linregc1,pad,pad,pad
shimmerLocal,sma,linregc2,pad,pad,pad
shimmerLocal,sma,linregerrQ,pad,pad,pad
shimmerLocal,sma,qregc1,pad,pad,pad
shimmerLocal,sma,qregc2,pad,pad,pad
shimmerLocal,sma,qregc3,pad,pad,pad
shimmerLocal,sma,qregerrQ,pad,pad,pad
shimmerLocal,sma,centroid,pad,pad,pad
shimmerLocal,sma,quartile1,pad,pad,pad
shimmerLocal,sma,quartile2,pad,pad,pad
shimmerLocal,sma,quartile3,pad,pad,pad
shimmerLocal,sma,iqr1-2,pad,pad,pad
shimmerLocal,sma,iqr2-3,pad,pad,pad
shimmerLocal,sma,iqr1-3,pad,pad,pad
shimmerLocal,sma,percentile1.0,pad,pad,pad
shimmerLocal,sma,percentile99.0,pad,pad,pad
shimmerLocal,sma,pctlrange0-1,pad,pad,pad
shimmerLocal,sma,stddev,pad,pad,pad
shimmerLocal,sma,skewness,pad,pad,pad
shimmerLocal,sma,kurtosis,pad,pad,pad
shimmerLocal,sma,upleveltime25,pad,pad,pad
shimmerLocal,sma,upleveltime50,pad,pad,pad
shimmerLocal,sma,upleveltime75,pad,pad,pad
shimmerLocal,sma,upleveltime90,pad,pad,pad
shimmerLocal,sma,risetime,pad,pad,pad
shimmerLocal,sma,leftctime,pad,pad,pad
shimmerLocal,sma,lpgain,pad,pad,pad
shimmerLocal,sma,lpc0,pad,pad,pad
shimmerLocal,sma,lpc1,pad,pad,pad
shimmerLocal,sma,lpc2,pad,pad,pad
shimmerLocal,sma,lpc3,pad,pad,pad
shimmerLocal,sma,lpc4,pad,pad,pad
logHNR,sma,amean,pad,pad,pad
logHNR,sma,flatness,pad,pad,pad
logHNR,sma,posamean,pad,pad,pad
logHNR,sma,rqmean,pad,pad,pad
logHNR,sma,range,pad,pad,pad
logHNR,sma,maxPos,pad,pad,pad
logHNR,sma,minPos,pad,pad,pad
logHNR,sma,linregc1,pad,pad,pad
logHNR,sma,linregc2,pad,pad,pad
logHNR,sma,linregerrQ,pad,pad,pad
logHNR,sma,qregc1,pad,pad,pad
logHNR,sma,qregc2,pad,pad,pad
logHNR,sma,qregc3,pad,pad,pad
logHNR,sma,qregerrQ,pad,pad,pad
logHNR,sma,centroid,pad,pad,pad
logHNR,sma,quartile1,pad,pad,pad
logHNR,sma,quartile2,pad,pad,pad
logHNR,sma,quartile3,pad,pad,pad
logHNR,sma,iqr1-2,pad,pad,pad
logHNR,sma,iqr2-3,pad,pad,pad
logHNR,sma,iqr1-3,pad,pad,pad
logHNR,sma,percentile1.0,pad,pad,pad
logHNR,sma,percentile99.0,pad,pad,pad
logHNR,sma,pctlrange0-1,pad,pad,pad
logHNR,sma,stddev,pad,pad,pad
logHNR,sma,skewness,pad,pad,pad
logHNR,sma,kurtosis,pad,pad,pad
logHNR,sma,upleveltime25,pad,pad,pad
logHNR,sma,upleveltime50,pad,pad,pad
logHNR,sma,upleveltime75,pad,pad,pad
logHNR,sma,upleveltime90,pad,pad,pad
logHNR,sma,risetime,pad,pad,pad
logHNR,sma,leftctime,pad,pad,pad
logHNR,sma,lpgain,pad,pad,pad
logHNR,sma,lpc0,pad,pad,pad
logHNR,sma,lpc1,pad,pad,pad
logHNR,sma,lpc2,pad,pad,pad
logHNR,sma,lpc3,pad,pad,pad
logHNR,sma,lpc4,pad,pad,pad
F0final,sma,de,amean,pad,pad
F0final,sma,de,flatness,pad,pad
F0final,sma,de,posamean,pad,pad
F0final,sma,de,rqmean,pad,pad
F0final,sma,de,range,pad,pad
F0final,sma,de,maxPos,pad,pad
F0final,sma,de,minPos,pad,pad
F0final,sma,de,linregc1,pad,pad
F0final,sma,de,linregc2,pad,pad
F0final,sma,de,linregerrQ,pad,pad
F0final,sma,de,qregc1,pad,pad
F0final,sma,de,qregc2,pad,pad
F0final,sma,de,qregc3,pad,pad
F0final,sma,de,qregerrQ,pad,pad
F0final,sma,de,centroid,pad,pad
F0final,sma,de,quartile1,pad,pad
F0final,sma,de,quartile2,pad,pad
F0final,sma,de,quartile3,pad,pad
F0final,sma,de,iqr1-2,pad,pad
F0final,sma,de,iqr2-3,pad,pad
F0final,sma,de,iqr1-3,pad,pad
F0final,sma,de,percentile1.0,pad,pad
F0final,sma,de,percentile99.0,pad,pad
F0final,sma,de,pctlrange0-1,pad,pad
F0final,sma,de,stddev,pad,pad
F0final,sma,de,skewness,pad,pad
F0final,sma,de,kurtosis,pad,pad
F0final,sma,de,upleveltime25,pad,pad
F0final,sma,de,upleveltime50,pad,pad
F0final,sma,de,upleveltime75,pad,pad
F0final,sma,de,upleveltime90,pad,pad
F0final,sma,de,risetime,pad,pad
F0final,sma,de,leftctime,pad,pad
F0final,sma,de,lpgain,pad,pad
F0final,sma,de,lpc0,pad,pad
F0final,sma,de,lpc1,pad,pad
F0final,sma,de,lpc2,pad,pad
F0final,sma,de,lpc3,pad,pad
F0final,sma,de,lpc4,pad,pad
voicingFinalUnclipped,sma,de,amean,pad,pad
voicingFinalUnclipped,sma,de,flatness,pad,pad
voicingFinalUnclipped,sma,de,posamean,pad,pad
voicingFinalUnclipped,sma,de,rqmean,pad,pad
voicingFinalUnclipped,sma,de,range,pad,pad
voicingFinalUnclipped,sma,de,maxPos,pad,pad
voicingFinalUnclipped,sma,de,minPos,pad,pad
voicingFinalUnclipped,sma,de,linregc1,pad,pad
voicingFinalUnclipped,sma,de,linregc2,pad,pad
voicingFinalUnclipped,sma,de,linregerrQ,pad,pad
voicingFinalUnclipped,sma,de,qregc1,pad,pad
voicingFinalUnclipped,sma,de,qregc2,pad,pad
voicingFinalUnclipped,sma,de,qregc3,pad,pad
voicingFinalUnclipped,sma,de,qregerrQ,pad,pad
voicingFinalUnclipped,sma,de,centroid,pad,pad
voicingFinalUnclipped,sma,de,quartile1,pad,pad
voicingFinalUnclipped,sma,de,quartile2,pad,pad
voicingFinalUnclipped,sma,de,quartile3,pad,pad
voicingFinalUnclipped,sma,de,iqr1-2,pad,pad
voicingFinalUnclipped,sma,de,iqr2-3,pad,pad
voicingFinalUnclipped,sma,de,iqr1-3,pad,pad
voicingFinalUnclipped,sma,de,percentile1.0,pad,pad
voicingFinalUnclipped,sma,de,percentile99.0,pad,pad
voicingFinalUnclipped,sma,de,pctlrange0-1,pad,pad
voicingFinalUnclipped,sma,de,stddev,pad,pad
voicingFinalUnclipped,sma,de,skewness,pad,pad
voicingFinalUnclipped,sma,de,kurtosis,pad,pad
voicingFinalUnclipped,sma,de,upleveltime25,pad,pad
voicingFinalUnclipped,sma,de,upleveltime50,pad,pad
voicingFinalUnclipped,sma,de,upleveltime75,pad,pad
voicingFinalUnclipped,sma,de,upleveltime90,pad,pad
voicingFinalUnclipped,sma,de,risetime,pad,pad
voicingFinalUnclipped,sma,de,leftctime,pad,pad
voicingFinalUnclipped,sma,de,lpgain,pad,pad
voicingFinalUnclipped,sma,de,lpc0,pad,pad
voicingFinalUnclipped,sma,de,lpc1,pad,pad
voicingFinalUnclipped,sma,de,lpc2,pad,pad
voicingFinalUnclipped,sma,de,lpc3,pad,pad
voicingFinalUnclipped,sma,de,lpc4,pad,pad
jitterLocal,sma,de,amean,pad,pad
jitterLocal,sma,de,flatness,pad,pad
jitterLocal,sma,de,posamean,pad,pad
jitterLocal,sma,de,rqmean,pad,pad
jitterLocal,sma,de,range,pad,pad
jitterLocal,sma,de,maxPos,pad,pad
jitterLocal,sma,de,minPos,pad,pad
jitterLocal,sma,de,linregc1,pad,pad
jitterLocal,sma,de,linregc2,pad,pad
jitterLocal,sma,de,linregerrQ,pad,pad
jitterLocal,sma,de,qregc1,pad,pad
jitterLocal,sma,de,qregc2,pad,pad
jitterLocal,sma,de,qregc3,pad,pad
jitterLocal,sma,de,qregerrQ,pad,pad
jitterLocal,sma,de,centroid,pad,pad
jitterLocal,sma,de,quartile1,pad,pad
jitterLocal,sma,de,quartile2,pad,pad
jitterLocal,sma,de,quartile3,pad,pad
jitterLocal,sma,de,iqr1-2,pad,pad
jitterLocal,sma,de,iqr2-3,pad,pad
jitterLocal,sma,de,iqr1-3,pad,pad
jitterLocal,sma,de,percentile1.0,pad,pad
jitterLocal,sma,de,percentile99.0,pad,pad
jitterLocal,sma,de,pctlrange0-1,pad,pad
jitterLocal,sma,de,stddev,pad,pad
jitterLocal,sma,de,skewness,pad,pad
jitterLocal,sma,de,kurtosis,pad,pad
jitterLocal,sma,de,upleveltime25,pad,pad
jitterLocal,sma,de,upleveltime50,pad,pad
jitterLocal,sma,de,upleveltime75,pad,pad
jitterLocal,sma,de,upleveltime90,pad,pad
jitterLocal,sma,de,risetime,pad,pad
jitterLocal,sma,de,leftctime,pad,pad
jitterLocal,sma,de,lpgain,pad,pad
jitterLocal,sma,de,lpc0,pad,pad
jitterLocal,sma,de,lpc1,pad,pad
jitterLocal,sma,de,lpc2,pad,pad
jitterLocal,sma,de,lpc3,pad,pad
jitterLocal,sma,de,lpc4,pad,pad
jitterDDP,sma,de,amean,pad,pad
jitterDDP,sma,de,flatness,pad,pad
jitterDDP,sma,de,posamean,pad,pad
jitterDDP,sma,de,rqmean,pad,pad
jitterDDP,sma,de,range,pad,pad
jitterDDP,sma,de,maxPos,pad,pad
jitterDDP,sma,de,minPos,pad,pad
jitterDDP,sma,de,linregc1,pad,pad
jitterDDP,sma,de,linregc2,pad,pad
jitterDDP,sma,de,linregerrQ,pad,pad
jitterDDP,sma,de,qregc1,pad,pad
jitterDDP,sma,de,qregc2,pad,pad
jitterDDP,sma,de,qregc3,pad,pad
jitterDDP,sma,de,qregerrQ,pad,pad
jitterDDP,sma,de,centroid,pad,pad
jitterDDP,sma,de,quartile1,pad,pad
jitterDDP,sma,de,quartile2,pad,pad
jitterDDP,sma,de,quartile3,pad,pad
jitterDDP,sma,de,iqr1-2,pad,pad
jitterDDP,sma,de,iqr2-3,pad,pad
jitterDDP,sma,de,iqr1-3,pad,pad
jitterDDP,sma,de,percentile1.0,pad,pad
jitterDDP,sma,de,percentile99.0,pad,pad
jitterDDP,sma,de,pctlrange0-1,pad,pad
jitterDDP,sma,de,stddev,pad,pad
jitterDDP,sma,de,skewness,pad,pad
jitterDDP,sma,de,kurtosis,pad,pad
jitterDDP,sma,de,upleveltime25,pad,pad
jitterDDP,sma,de,upleveltime50,pad,pad
jitterDDP,sma,de,upleveltime75,pad,pad
jitterDDP,sma,de,upleveltime90,pad,pad
jitterDDP,sma,de,risetime,pad,pad
jitterDDP,sma,de,leftctime,pad,pad
jitterDDP,sma,de,lpgain,pad,pad
jitterDDP,sma,de,lpc0,pad,pad
jitterDDP,sma,de,lpc1,pad,pad
jitterDDP,sma,de,lpc2,pad,pad
jitterDDP,sma,de,lpc3,pad,pad
jitterDDP,sma,de,lpc4,pad,pad
shimmerLocal,sma,de,amean,pad,pad
shimmerLocal,sma,de,flatness,pad,pad
shimmerLocal,sma,de,posamean,pad,pad
shimmerLocal,sma,de,rqmean,pad,pad
shimmerLocal,sma,de,range,pad,pad
shimmerLocal,sma,de,maxPos,pad,pad
shimmerLocal,sma,de,minPos,pad,pad
shimmerLocal,sma,de,linregc1,pad,pad
shimmerLocal,sma,de,linregc2,pad,pad
shimmerLocal,sma,de,linregerrQ,pad,pad
shimmerLocal,sma,de,qregc1,pad,pad
shimmerLocal,sma,de,qregc2,pad,pad
shimmerLocal,sma,de,qregc3,pad,pad
shimmerLocal,sma,de,qregerrQ,pad,pad
shimmerLocal,sma,de,centroid,pad,pad
shimmerLocal,sma,de,quartile1,pad,pad
shimmerLocal,sma,de,quartile2,pad,pad
shimmerLocal,sma,de,quartile3,pad,pad
shimmerLocal,sma,de,iqr1-2,pad,pad
shimmerLocal,sma,de,iqr2-3,pad,pad
shimmerLocal,sma,de,iqr1-3,pad,pad
shimmerLocal,sma,de,percentile1.0,pad,pad
shimmerLocal,sma,de,percentile99.0,pad,pad
shimmerLocal,sma,de,pctlrange0-1,pad,pad
shimmerLocal,sma,de,stddev,pad,pad
shimmerLocal,sma,de,skewness,pad,pad
shimmerLocal,sma,de,kurtosis,pad,pad
shimmerLocal,sma,de,upleveltime25,pad,pad
shimmerLocal,sma,de,upleveltime50,pad,pad
shimmerLocal,sma,de,upleveltime75,pad,pad
shimmerLocal,sma,de,upleveltime90,pad,pad
shimmerLocal,sma,de,risetime,pad,pad
shimmerLocal,sma,de,leftctime,pad,pad
shimmerLocal,sma,de,lpgain,pad,pad
shimmerLocal,sma,de,lpc0,pad,pad
shimmerLocal,sma,de,lpc1,pad,pad
shimmerLocal,sma,de,lpc2,pad,pad
shimmerLocal,sma,de,lpc3,pad,pad
shimmerLocal,sma,de,lpc4,pad,pad
logHNR,sma,de,amean,pad,pad
logHNR,sma,de,flatness,pad,pad
logHNR,sma,de,posamean,pad,pad
logHNR,sma,de,rqmean,pad,pad
logHNR,sma,de,range,pad,pad
logHNR,sma,de,maxPos,pad,pad
logHNR,sma,de,minPos,pad,pad
logHNR,sma,de,linregc1,pad,pad
logHNR,sma,de,linregc2,pad,pad
logHNR,sma,de,linregerrQ,pad,pad
logHNR,sma,de,qregc1,pad,pad
logHNR,sma,de,qregc2,pad,pad
logHNR,sma,de,qregc3,pad,pad
logHNR,sma,de,qregerrQ,pad,pad
logHNR,sma,de,centroid,pad,pad
logHNR,sma,de,quartile1,pad,pad
logHNR,sma,de,quartile2,pad,pad
logHNR,sma,de,quartile3,pad,pad
logHNR,sma,de,iqr1-2,pad,pad
logHNR,sma,de,iqr2-3,pad,pad
logHNR,sma,de,iqr1-3,pad,pad
logHNR,sma,de,percentile1.0,pad,pad
logHNR,sma,de,percentile99.0,pad,pad
logHNR,sma,de,pctlrange0-1,pad,pad
logHNR,sma,de,stddev,pad,pad
logHNR,sma,de,skewness,pad,pad
logHNR,sma,de,kurtosis,pad,pad
logHNR,sma,de,upleveltime25,pad,pad
logHNR,sma,de,upleveltime50,pad,pad
logHNR,sma,de,upleveltime75,pad,pad
logHNR,sma,de,upleveltime90,pad,pad
logHNR,sma,de,risetime,pad,pad
logHNR,sma,de,leftctime,pad,pad
logHNR,sma,de,lpgain,pad,pad
logHNR,sma,de,lpc0,pad,pad
logHNR,sma,de,lpc1,pad,pad
logHNR,sma,de,lpc2,pad,pad
logHNR,sma,de,lpc3,pad,pad
logHNR,sma,de,lpc4,pad,pad
F0final,sma,ff0,nnz,pad,pad
F0final,sma,ff0,meanSegLen,pad,pad
F0final,sma,ff0,maxSegLen,pad,pad
F0final,sma,ff0,minSegLen,pad,pad
F0final,sma,ff0,segLenStddev,pad,pad
audspec,lengthL1norm,sma,amean,pad,pad
audspec,lengthL1norm,sma,flatness,pad,pad
audspec,lengthL1norm,sma,rqmean,pad,pad
audspec,lengthL1norm,sma,meanPeakDist,pad,pad
audspec,lengthL1norm,sma,peakDistStddev,pad,pad
audspec,lengthL1norm,sma,peakRangeAbs,pad,pad
audspec,lengthL1norm,sma,peakRangeRel,pad,pad
audspec,lengthL1norm,sma,peakMeanAbs,pad,pad
audspec,lengthL1norm,sma,peakMeanMeanDist,pad,pad
audspec,lengthL1norm,sma,peakMeanRel,pad,pad
audspec,lengthL1norm,sma,minRangeRel,pad,pad
audspec,lengthL1norm,sma,meanRisingSlope,pad,pad
audspec,lengthL1norm,sma,stddevRisingSlope,pad,pad
audspec,lengthL1norm,sma,meanFallingSlope,pad,pad
audspec,lengthL1norm,sma,stddevFallingSlope,pad,pad
audspec,lengthL1norm,sma,linregc1,pad,pad
audspec,lengthL1norm,sma,linregc2,pad,pad
audspec,lengthL1norm,sma,linregerrQ,pad,pad
audspec,lengthL1norm,sma,qregc1,pad,pad
audspec,lengthL1norm,sma,qregc2,pad,pad
audspec,lengthL1norm,sma,qregc3,pad,pad
audspec,lengthL1norm,sma,qregerrQ,pad,pad
audspec,lengthL1norm,sma,centroid,pad,pad
audspecRasta,lengthL1norm,sma,amean,pad,pad
audspecRasta,lengthL1norm,sma,flatness,pad,pad
audspecRasta,lengthL1norm,sma,rqmean,pad,pad
audspecRasta,lengthL1norm,sma,meanPeakDist,pad,pad
audspecRasta,lengthL1norm,sma,peakDistStddev,pad,pad
audspecRasta,lengthL1norm,sma,peakRangeAbs,pad,pad
audspecRasta,lengthL1norm,sma,peakRangeRel,pad,pad
audspecRasta,lengthL1norm,sma,peakMeanAbs,pad,pad
audspecRasta,lengthL1norm,sma,peakMeanMeanDist,pad,pad
audspecRasta,lengthL1norm,sma,peakMeanRel,pad,pad
audspecRasta,lengthL1norm,sma,minRangeRel,pad,pad
audspecRasta,lengthL1norm,sma,meanRisingSlope,pad,pad
audspecRasta,lengthL1norm,sma,stddevRisingSlope,pad,pad
audspecRasta,lengthL1norm,sma,meanFallingSlope,pad,pad
audspecRasta,lengthL1norm,sma,stddevFallingSlope,pad,pad
audspecRasta,lengthL1norm,sma,linregc1,pad,pad
audspecRasta,lengthL1norm,sma,linregc2,pad,pad
audspecRasta,lengthL1norm,sma,linregerrQ,pad,pad
audspecRasta,lengthL1norm,sma,qregc1,pad,pad
audspecRasta,lengthL1norm,sma,qregc2,pad,pad
audspecRasta,lengthL1norm,sma,qregc3,pad,pad
audspecRasta,lengthL1norm,sma,qregerrQ,pad,pad
audspecRasta,lengthL1norm,sma,centroid,pad,pad
pcm,RMSenergy,sma,amean,pad,pad
pcm,RMSenergy,sma,flatness,pad,pad
pcm,RMSenergy,sma,rqmean,pad,pad
pcm,RMSenergy,sma,meanPeakDist,pad,pad
pcm,RMSenergy,sma,peakDistStddev,pad,pad
pcm,RMSenergy,sma,peakRangeAbs,pad,pad
pcm,RMSenergy,sma,peakRangeRel,pad,pad
pcm,RMSenergy,sma,peakMeanAbs,pad,pad
pcm,RMSenergy,sma,peakMeanMeanDist,pad,pad
pcm,RMSenergy,sma,peakMeanRel,pad,pad
pcm,RMSenergy,sma,minRangeRel,pad,pad
pcm,RMSenergy,sma,meanRisingSlope,pad,pad
pcm,RMSenergy,sma,stddevRisingSlope,pad,pad
pcm,RMSenergy,sma,meanFallingSlope,pad,pad
pcm,RMSenergy,sma,stddevFallingSlope,pad,pad
pcm,RMSenergy,sma,linregc1,pad,pad
pcm,RMSenergy,sma,linregc2,pad,pad
pcm,RMSenergy,sma,linregerrQ,pad,pad
pcm,RMSenergy,sma,qregc1,pad,pad
pcm,RMSenergy,sma,qregc2,pad,pad
pcm,RMSenergy,sma,qregc3,pad,pad
pcm,RMSenergy,sma,qregerrQ,pad,pad
pcm,RMSenergy,sma,centroid,pad,pad
pcm,zcr,sma,amean,pad,pad
pcm,zcr,sma,flatness,pad,pad
pcm,zcr,sma,rqmean,pad,pad
pcm,zcr,sma,meanPeakDist,pad,pad
pcm,zcr,sma,peakDistStddev,pad,pad
pcm,zcr,sma,peakRangeAbs,pad,pad
pcm,zcr,sma,peakRangeRel,pad,pad
pcm,zcr,sma,peakMeanAbs,pad,pad
pcm,zcr,sma,peakMeanMeanDist,pad,pad
pcm,zcr,sma,peakMeanRel,pad,pad
pcm,zcr,sma,minRangeRel,pad,pad
pcm,zcr,sma,meanRisingSlope,pad,pad
pcm,zcr,sma,stddevRisingSlope,pad,pad
pcm,zcr,sma,meanFallingSlope,pad,pad
pcm,zcr,sma,stddevFallingSlope,pad,pad
pcm,zcr,sma,linregc1,pad,pad
pcm,zcr,sma,linregc2,pad,pad
pcm,zcr,sma,linregerrQ,pad,pad
pcm,zcr,sma,qregc1,pad,pad
pcm,zcr,sma,qregc2,pad,pad
pcm,zcr,sma,qregc3,pad,pad
pcm,zcr,sma,qregerrQ,pad,pad
pcm,zcr,sma,centroid,pad,pad
audSpec,Rfilt,sma[0],amean,pad,pad
audSpec,Rfilt,sma[0],flatness,pad,pad
audSpec,Rfilt,sma[0],rqmean,pad,pad
audSpec,Rfilt,sma[0],meanPeakDist,pad,pad
audSpec,Rfilt,sma[0],peakDistStddev,pad,pad
audSpec,Rfilt,sma[0],peakRangeAbs,pad,pad
audSpec,Rfilt,sma[0],peakRangeRel,pad,pad
audSpec,Rfilt,sma[0],peakMeanAbs,pad,pad
audSpec,Rfilt,sma[0],peakMeanMeanDist,pad,pad
audSpec,Rfilt,sma[0],peakMeanRel,pad,pad
audSpec,Rfilt,sma[0],minRangeRel,pad,pad
audSpec,Rfilt,sma[0],meanRisingSlope,pad,pad
audSpec,Rfilt,sma[0],stddevRisingSlope,pad,pad
audSpec,Rfilt,sma[0],meanFallingSlope,pad,pad
audSpec,Rfilt,sma[0],stddevFallingSlope,pad,pad
audSpec,Rfilt,sma[0],linregc1,pad,pad
audSpec,Rfilt,sma[0],linregc2,pad,pad
audSpec,Rfilt,sma[0],linregerrQ,pad,pad
audSpec,Rfilt,sma[0],qregc1,pad,pad
audSpec,Rfilt,sma[0],qregc2,pad,pad
audSpec,Rfilt,sma[0],qregc3,pad,pad
audSpec,Rfilt,sma[0],qregerrQ,pad,pad
audSpec,Rfilt,sma[0],centroid,pad,pad
audSpec,Rfilt,sma[1],amean,pad,pad
audSpec,Rfilt,sma[1],flatness,pad,pad
audSpec,Rfilt,sma[1],rqmean,pad,pad
audSpec,Rfilt,sma[1],meanPeakDist,pad,pad
audSpec,Rfilt,sma[1],peakDistStddev,pad,pad
audSpec,Rfilt,sma[1],peakRangeAbs,pad,pad
audSpec,Rfilt,sma[1],peakRangeRel,pad,pad
audSpec,Rfilt,sma[1],peakMeanAbs,pad,pad
audSpec,Rfilt,sma[1],peakMeanMeanDist,pad,pad
audSpec,Rfilt,sma[1],peakMeanRel,pad,pad
audSpec,Rfilt,sma[1],minRangeRel,pad,pad
audSpec,Rfilt,sma[1],meanRisingSlope,pad,pad
audSpec,Rfilt,sma[1],stddevRisingSlope,pad,pad
audSpec,Rfilt,sma[1],meanFallingSlope,pad,pad
audSpec,Rfilt,sma[1],stddevFallingSlope,pad,pad
audSpec,Rfilt,sma[1],linregc1,pad,pad
audSpec,Rfilt,sma[1],linregc2,pad,pad
audSpec,Rfilt,sma[1],linregerrQ,pad,pad
audSpec,Rfilt,sma[1],qregc1,pad,pad
audSpec,Rfilt,sma[1],qregc2,pad,pad
audSpec,Rfilt,sma[1],qregc3,pad,pad
audSpec,Rfilt,sma[1],qregerrQ,pad,pad
audSpec,Rfilt,sma[1],centroid,pad,pad
audSpec,Rfilt,sma[2],amean,pad,pad
audSpec,Rfilt,sma[2],flatness,pad,pad
audSpec,Rfilt,sma[2],rqmean,pad,pad
audSpec,Rfilt,sma[2],meanPeakDist,pad,pad
audSpec,Rfilt,sma[2],peakDistStddev,pad,pad
audSpec,Rfilt,sma[2],peakRangeAbs,pad,pad
audSpec,Rfilt,sma[2],peakRangeRel,pad,pad
audSpec,Rfilt,sma[2],peakMeanAbs,pad,pad
audSpec,Rfilt,sma[2],peakMeanMeanDist,pad,pad
audSpec,Rfilt,sma[2],peakMeanRel,pad,pad
audSpec,Rfilt,sma[2],minRangeRel,pad,pad
