Field1,Field2,Field3,Field4,Field5,Field6
audSpec,Rfilt,sma,de[10],stddevFallingSlope,
audSpec,Rfilt,sma,de[11],flatness,
audSpec,Rfilt,sma,de[11],posamean,
audSpec,Rfilt,sma,de[11],rqmean,
audSpec,Rfilt,sma,de[11],meanPeakDist,
audSpec,Rfilt,sma,de[11],peakDistStddev,
audSpec,Rfilt,sma,de[11],peakRangeAbs,
audSpec,Rfilt,sma,de[11],peakRangeRel,
audSpec,Rfilt,sma,de[11],peakMeanAbs,
audSpec,Rfilt,sma,de[11],peakMeanMeanDist,
audSpec,Rfilt,sma,de[11],peakMeanRel,
audSpec,Rfilt,sma,de[11],minRangeRel,
audSpec,Rfilt,sma,de[11],meanRisingSlope,
audSpec,Rfilt,sma,de[11],stddevRisingSlope,
audSpec,Rfilt,sma,de[11],meanFallingSlope,
audSpec,Rfilt,sma,de[11],stddevFallingSlope,
audSpec,Rfilt,sma,de[12],flatness,
audSpec,Rfilt,sma,de[12],posamean,
audSpec,Rfilt,sma,de[12],rqmean,
audSpec,Rfilt,sma,de[12],meanPeakDist,
audSpec,Rfilt,sma,de[12],peakDistStddev,
audSpec,Rfilt,sma,de[12],peakRangeAbs,
audSpec,Rfilt,sma,de[12],peakRangeRel,
audSpec,Rfilt,sma,de[12],peakMeanAbs,
audSpec,Rfilt,sma,de[12],peakMeanMeanDist,
audSpec,Rfilt,sma,de[12],peakMeanRel,
audSpec,Rfilt,sma,de[12],minRangeRel,
audSpec,Rfilt,sma,de[12],meanRisingSlope,
audSpec,Rfilt,sma,de[12],stddevRisingSlope,
audSpec,Rfilt,sma,de[12],meanFallingSlope,
audSpec,Rfilt,sma,de[12],stddevFallingSlope,
audSpec,Rfilt,sma,de[13],flatness,
audSpec,Rfilt,sma,de[13],posamean,
audSpec,Rfilt,sma,de[13],rqmean,
audSpec,Rfilt,sma,de[13],meanPeakDist,
audSpec,Rfilt,sma,de[13],peakDistStddev,
audSpec,Rfilt,sma,de[13],peakRangeAbs,
audSpec,Rfilt,sma,de[13],peakRangeRel,
audSpec,Rfilt,sma,de[13],peakMeanAbs,
audSpec,Rfilt,sma,de[13],peakMeanMeanDist,
audSpec,Rfilt,sma,de[13],peakMeanRel,
audSpec,Rfilt,sma,de[13],minRangeRel,
audSpec,Rfilt,sma,de[13],meanRisingSlope,
audSpec,Rfilt,sma,de[13],stddevRisingSlope,
audSpec,Rfilt,sma,de[13],meanFallingSlope,
audSpec,Rfilt,sma,de[13],stddevFallingSlope,
audSpec,Rfilt,sma,de[14],flatness,
audSpec,Rfilt,sma,de[14],posamean,
audSpec,Rfilt,sma,de[14],rqmean,
audSpec,Rfilt,sma,de[14],meanPeakDist,
audSpec,Rfilt,sma,de[14],peakDistStddev,
audSpec,Rfilt,sma,de[14],peakRangeAbs,
audSpec,Rfilt,sma,de[14],peakRangeRel,
audSpec,Rfilt,sma,de[14],peakMeanAbs,
audSpec,Rfilt,sma,de[14],peakMeanMeanDist,
audSpec,Rfilt,sma,de[14],peakMeanRel,
audSpec,Rfilt,sma,de[14],minRangeRel,
audSpec,Rfilt,sma,de[14],meanRisingSlope,
audSpec,Rfilt,sma,de[14],stddevRisingSlope,
audSpec,Rfilt,sma,de[14],meanFallingSlope,
audSpec,Rfilt,sma,de[14],stddevFallingSlope,
audSpec,Rfilt,sma,de[15],flatness,
audSpec,Rfilt,sma,de[15],posamean,
audSpec,Rfilt,sma,de[15],rqmean,
audSpec,Rfilt,sma,de[15],meanPeakDist,
audSpec,Rfilt,sma,de[15],peakDistStddev,
audSpec,Rfilt,sma,de[15],peakRangeAbs,
audSpec,Rfilt,sma,de[15],peakRangeRel,
audSpec,Rfilt,sma,de[15],peakMeanAbs,
audSpec,Rfilt,sma,de[15],peakMeanMeanDist,
audSpec,Rfilt,sma,de[15],peakMeanRel,
audSpec,Rfilt,sma,de[15],minRangeRel,
audSpec,Rfilt,sma,de[15],meanRisingSlope,
audSpec,Rfilt,sma,de[15],stddevRisingSlope,
audSpec,Rfilt,sma,de[15],meanFallingSlope,
audSpec,Rfilt,sma,de[15],stddevFallingSlope,
audSpec,Rfilt,sma,de[16],flatness,
audSpec,Rfilt,sma,de[16],posamean,
audSpec,Rfilt,sma,de[16],rqmean,
audSpec,Rfilt,sma,de[16],meanPeakDist,
audSpec,Rfilt,sma,de[16],peakDistStddev,
audSpec,Rfilt,sma,de[16],peakRangeAbs,
audSpec,Rfilt,sma,de[16],peakRangeRel,
audSpec,Rfilt,sma,de[16],peakMeanAbs,
audSpec,Rfilt,sma,de[16],peakMeanMeanDist,
audSpec,Rfilt,sma,de[16],peakMeanRel,
audSpec,Rfilt,sma,de[16],minRangeRel,
audSpec,Rfilt,sma,de[16],meanRisingSlope,
audSpec,Rfilt,sma,de[16],stddevRisingSlope,
audSpec,Rfilt,sma,de[16],meanFallingSlope,
audSpec,Rfilt,sma,de[16],stddevFallingSlope,
audSpec,Rfilt,sma,de[17],flatness,
audSpec,Rfilt,sma,de[17],posamean,
audSpec,Rfilt,sma,de[17],rqmean,
audSpec,Rfilt,sma,de[17],meanPeakDist,
audSpec,Rfilt,sma,de[17],peakDistStddev,
audSpec,Rfilt,sma,de[17],peakRangeAbs,
audSpec,Rfilt,sma,de[17],peakRangeRel,
audSpec,Rfilt,sma,de[17],peakMeanAbs,
audSpec,Rfilt,sma,de[17],peakMeanMeanDist,
audSpec,Rfilt,sma,de[17],peakMeanRel,
audSpec,Rfilt,sma,de[17],minRangeRel,
audSpec,Rfilt,sma,de[17],meanRisingSlope,
audSpec,Rfilt,sma,de[17],stddevRisingSlope,
audSpec,Rfilt,sma,de[17],meanFallingSlope,
audSpec,Rfilt,sma,de[17],stddevFallingSlope,
audSpec,Rfilt,sma,de[18],flatness,
audSpec,Rfilt,sma,de[18],posamean,
audSpec,Rfilt,sma,de[18],rqmean,
audSpec,Rfilt,sma,de[18],meanPeakDist,
audSpec,Rfilt,sma,de[18],peakDistStddev,
audSpec,Rfilt,sma,de[18],peakRangeAbs,
audSpec,Rfilt,sma,de[18],peakRangeRel,
audSpec,Rfilt,sma,de[18],peakMeanAbs,
audSpec,Rfilt,sma,de[18],peakMeanMeanDist,
audSpec,Rfilt,sma,de[18],peakMeanRel,
audSpec,Rfilt,sma,de[18],minRangeRel,
audSpec,Rfilt,sma,de[18],meanRisingSlope,
audSpec,Rfilt,sma,de[18],stddevRisingSlope,
audSpec,Rfilt,sma,de[18],meanFallingSlope,
audSpec,Rfilt,sma,de[18],stddevFallingSlope,
audSpec,Rfilt,sma,de[19],flatness,
audSpec,Rfilt,sma,de[19],posamean,
audSpec,Rfilt,sma,de[19],rqmean,
audSpec,Rfilt,sma,de[19],meanPeakDist,
audSpec,Rfilt,sma,de[19],peakDistStddev,
audSpec,Rfilt,sma,de[19],peakRangeAbs,
audSpec,Rfilt,sma,de[19],peakRangeRel,
audSpec,Rfilt,sma,de[19],peakMeanAbs,
audSpec,Rfilt,sma,de[19],peakMeanMeanDist,
audSpec,Rfilt,sma,de[19],peakMeanRel,
audSpec,Rfilt,sma,de[19],minRangeRel,
audSpec,Rfilt,sma,de[19],meanRisingSlope,
audSpec,Rfilt,sma,de[19],stddevRisingSlope,
audSpec,Rfilt,sma,de[19],meanFallingSlope,
audSpec,Rfilt,sma,de[19],stddevFallingSlope,
audSpec,Rfilt,sma,de[20],flatness,
audSpec,Rfilt,sma,de[20],posamean,
audSpec,Rfilt,sma,de[20],rqmean,
audSpec,Rfilt,sma,de[20],meanPeakDist,
audSpec,Rfilt,sma,de[20],peakDistStddev,
audSpec,Rfilt,sma,de[20],peakRangeAbs,
audSpec,Rfilt,sma,de[20],peakRangeRel,
audSpec,Rfilt,sma,de[20],peakMeanAbs,
audSpec,Rfilt,sma,de[20],peakMeanMeanDist,
audSpec,Rfilt,sma,de[20],peakMeanRel,
audSpec,Rfilt,sma,de[20],minRangeRel,
audSpec,Rfilt,sma,de[20],meanRisingSlope,
audSpec,Rfilt,sma,de[20],stddevRisingSlope,
audSpec,Rfilt,sma,de[20],meanFallingSlope,
audSpec,Rfilt,sma,de[20],stddevFallingSlope,
audSpec,Rfilt,sma,de[21],flatness,
audSpec,Rfilt,sma,de[21],posamean,
audSpec,Rfilt,sma,de[21],rqmean,
audSpec,Rfilt,sma,de[21],meanPeakDist,
audSpec,Rfilt,sma,de[21],peakDistStddev,
audSpec,Rfilt,sma,de[21],peakRangeAbs,
audSpec,Rfilt,sma,de[21],peakRangeRel,
audSpec,Rfilt,sma,de[21],peakMeanAbs,
audSpec,Rfilt,sma,de[21],peakMeanMeanDist,
audSpec,Rfilt,sma,de[21],peakMeanRel,
audSpec,Rfilt,sma,de[21],minRangeRel,
audSpec,Rfilt,sma,de[21],meanRisingSlope,
audSpec,Rfilt,sma,de[21],stddevRisingSlope,
audSpec,Rfilt,sma,de[21],meanFallingSlope,
audSpec,Rfilt,sma,de[21],stddevFallingSlope,
audSpec,Rfilt,sma,de[22],flatness,
audSpec,Rfilt,sma,de[22],posamean,
audSpec,Rfilt,sma,de[22],rqmean,
audSpec,Rfilt,sma,de[22],meanPeakDist,
audSpec,Rfilt,sma,de[22],peakDistStddev,
audSpec,Rfilt,sma,de[22],peakRangeAbs,
audSpec,Rfilt,sma,de[22],peakRangeRel,
audSpec,Rfilt,sma,de[22],peakMeanAbs,
audSpec,Rfilt,sma,de[22],peakMeanMeanDist,
audSpec,Rfilt,sma,de[22],peakMeanRel,
audSpec,Rfilt,sma,de[22],minRangeRel,
audSpec,Rfilt,sma,de[22],meanRisingSlope,
audSpec,Rfilt,sma,de[22],stddevRisingSlope,
audSpec,Rfilt,sma,de[22],meanFallingSlope,
audSpec,Rfilt,sma,de[22],stddevFallingSlope,
audSpec,Rfilt,sma,de[23],flatness,
audSpec,Rfilt,sma,de[23],posamean,
audSpec,Rfilt,sma,de[23],rqmean,
audSpec,Rfilt,sma,de[23],meanPeakDist,
audSpec,Rfilt,sma,de[23],peakDistStddev,
audSpec,Rfilt,sma,de[23],peakRangeAbs,
audSpec,Rfilt,sma,de[23],peakRangeRel,
audSpec,Rfilt,sma,de[23],peakMeanAbs,
audSpec,Rfilt,sma,de[23],peakMeanMeanDist,
audSpec,Rfilt,sma,de[23],peakMeanRel,
audSpec,Rfilt,sma,de[23],minRangeRel,
audSpec,Rfilt,sma,de[23],meanRisingSlope,
audSpec,Rfilt,sma,de[23],stddevRisingSlope,
audSpec,Rfilt,sma,de[23],meanFallingSlope,
audSpec,Rfilt,sma,de[23],stddevFallingSlope,
audSpec,Rfilt,sma,de[24],flatness,
audSpec,Rfilt,sma,de[24],posamean,
audSpec,Rfilt,sma,de[24],rqmean,
audSpec,Rfilt,sma,de[24],meanPeakDist,
audSpec,Rfilt,sma,de[24],peakDistStddev,
audSpec,Rfilt,sma,de[24],peakRangeAbs,
audSpec,Rfilt,sma,de[24],peakRangeRel,
audSpec,Rfilt,sma,de[24],peakMeanAbs,
audSpec,Rfilt,sma,de[24],peakMeanMeanDist,
audSpec,Rfilt,sma,de[24],peakMeanRel,
audSpec,Rfilt,sma,de[24],minRangeRel,
audSpec,Rfilt,sma,de[24],meanRisingSlope,
audSpec,Rfilt,sma,de[24],stddevRisingSlope,
audSpec,Rfilt,sma,de[24],meanFallingSlope,
audSpec,Rfilt,sma,de[24],stddevFallingSlope,
audSpec,Rfilt,sma,de[25],flatness,
audSpec,Rfilt,sma,de[25],posamean,
audSpec,Rfilt,sma,de[25],rqmean,
audSpec,Rfilt,sma,de[25],meanPeakDist,
audSpec,Rfilt,sma,de[25],peakDistStddev,
audSpec,Rfilt,sma,de[25],peakRangeAbs,
audSpec,Rfilt,sma,de[25],peakRangeRel,
audSpec,Rfilt,sma,de[25],peakMeanAbs,
audSpec,Rfilt,sma,de[25],peakMeanMeanDist,
audSpec,Rfilt,sma,de[25],peakMeanRel,
audSpec,Rfilt,sma,de[25],minRangeRel,
audSpec,Rfilt,sma,de[25],meanRisingSlope,
audSpec,Rfilt,sma,de[25],stddevRisingSlope,
audSpec,Rfilt,sma,de[25],meanFallingSlope,
audSpec,Rfilt,sma,de[25],stddevFallingSlope,
pcm,fftMag,fband250-650,sma,de,flatness
pcm,fftMag,fband250-650,sma,de,posamean
pcm,fftMag,fband250-650,sma,de,rqmean
pcm,fftMag,fband250-650,sma,de,meanPeakDist
pcm,fftMag,fband250-650,sma,de,peakDistStddev
pcm,fftMag,fband250-650,sma,de,peakRangeAbs
pcm,fftMag,fband250-650,sma,de,peakRangeRel
pcm,fftMag,fband250-650,sma,de,peakMeanAbs
pcm,fftMag,fband250-650,sma,de,peakMeanMeanDist
pcm,fftMag,fband250-650,sma,de,peakMeanRel
pcm,fftMag,fband250-650,sma,de,minRangeRel
pcm,fftMag,fband250-650,sma,de,meanRisingSlope
pcm,fftMag,fband250-650,sma,de,stddevRisingSlope
pcm,fftMag,fband250-650,sma,de,meanFallingSlope
pcm,fftMag,fband250-650,sma,de,stddevFallingSlope
pcm,fftMag,fband1000-4000,sma,de,flatness
pcm,fftMag,fband1000-4000,sma,de,posamean
pcm,fftMag,fband1000-4000,sma,de,rqmean
pcm,fftMag,fband1000-4000,sma,de,meanPeakDist
pcm,fftMag,fband1000-4000,sma,de,peakDistStddev
pcm,fftMag,fband1000-4000,sma,de,peakRangeAbs
pcm,fftMag,fband1000-4000,sma,de,peakRangeRel
pcm,fftMag,fband1000-4000,sma,de,peakMeanAbs
pcm,fftMag,fband1000-4000,sma,de,peakMeanMeanDist
pcm,fftMag,fband1000-4000,sma,de,peakMeanRel
pcm,fftMag,fband1000-4000,sma,de,minRangeRel
pcm,fftMag,fband1000-4000,sma,de,meanRisingSlope
pcm,fftMag,fband1000-4000,sma,de,stddevRisingSlope
pcm,fftMag,fband1000-4000,sma,de,meanFallingSlope
pcm,fftMag,fband1000-4000,sma,de,stddevFallingSlope
pcm,fftMag,spectralRollOff25.0,sma,de,flatness
pcm,fftMag,spectralRollOff25.0,sma,de,posamean
pcm,fftMag,spectralRollOff25.0,sma,de,rqmean
pcm,fftMag,spectralRollOff25.0,sma,de,meanPeakDist
pcm,fftMag,spectralRollOff25.0,sma,de,peakDistStddev
pcm,fftMag,spectralRollOff25.0,sma,de,peakRangeAbs
pcm,fftMag,spectralRollOff25.0,sma,de,peakRangeRel
pcm,fftMag,spectralRollOff25.0,sma,de,peakMeanAbs
pcm,fftMag,spectralRollOff25.0,sma,de,peakMeanMeanDist
pcm,fftMag,spectralRollOff25.0,sma,de,peakMeanRel
pcm,fftMag,spectralRollOff25.0,sma,de,minRangeRel
pcm,fftMag,spectralRollOff25.0,sma,de,meanRisingSlope
pcm,fftMag,spectralRollOff25.0,sma,de,stddevRisingSlope
pcm,fftMag,spectralRollOff25.0,sma,de,meanFallingSlope
pcm,fftMag,spectralRollOff25.0,sma,de,stddevFallingSlope
pcm,fftMag,spectralRollOff50.0,sma,de,flatness
pcm,fftMag,spectralRollOff50.0,sma,de,posamean
pcm,fftMag,spectralRollOff50.0,sma,de,rqmean
pcm,fftMag,spectralRollOff50.0,sma,de,meanPeakDist
pcm,fftMag,spectralRollOff50.0,sma,de,peakDistStddev
pcm,fftMag,spectralRollOff50.0,sma,de,peakRangeAbs
pcm,fftMag,spectralRollOff50.0,sma,de,peakRangeRel
pcm,fftMag,spectralRollOff50.0,sma,de,peakMeanAbs
pcm,fftMag,spectralRollOff50.0,sma,de,peakMeanMeanDist
pcm,fftMag,spectralRollOff50.0,sma,de,peakMeanRel
pcm,fftMag,spectralRollOff50.0,sma,de,minRangeRel
pcm,fftMag,spectralRollOff50.0,sma,de,meanRisingSlope
pcm,fftMag,spectralRollOff50.0,sma,de,stddevRisingSlope
pcm,fftMag,spectralRollOff50.0,sma,de,meanFallingSlope
pcm,fftMag,spectralRollOff50.0,sma,de,stddevFallingSlope
pcm,fftMag,spectralRollOff75.0,sma,de,flatness
pcm,fftMag,spectralRollOff75.0,sma,de,posamean
pcm,fftMag,spectralRollOff75.0,sma,de,rqmean
pcm,fftMag,spectralRollOff75.0,sma,de,meanPeakDist
pcm,fftMag,spectralRollOff75.0,sma,de,peakDistStddev
pcm,fftMag,spectralRollOff75.0,sma,de,peakRangeAbs
pcm,fftMag,spectralRollOff75.0,sma,de,peakRangeRel
pcm,fftMag,spectralRollOff75.0,sma,de,peakMeanAbs
pcm,fftMag,spectralRollOff75.0,sma,de,peakMeanMeanDist
pcm,fftMag,spectralRollOff75.0,sma,de,peakMeanRel
pcm,fftMag,spectralRollOff75.0,sma,de,minRangeRel
pcm,fftMag,spectralRollOff75.0,sma,de,meanRisingSlope
pcm,fftMag,spectralRollOff75.0,sma,de,stddevRisingSlope
pcm,fftMag,spectralRollOff75.0,sma,de,meanFallingSlope
pcm,fftMag,spectralRollOff75.0,sma,de,stddevFallingSlope
pcm,fftMag,spectralRollOff90.0,sma,de,flatness
pcm,fftMag,spectralRollOff90.0,sma,de,posamean
pcm,fftMag,spectralRollOff90.0,sma,de,rqmean
pcm,fftMag,spectralRollOff90.0,sma,de,meanPeakDist
pcm,fftMag,spectralRollOff90.0,sma,de,peakDistStddev
pcm,fftMag,spectralRollOff90.0,sma,de,peakRangeAbs
pcm,fftMag,spectralRollOff90.0,sma,de,peakRangeRel
pcm,fftMag,spectralRollOff90.0,sma,de,peakMeanAbs
pcm,fftMag,spectralRollOff90.0,sma,de,peakMeanMeanDist
pcm,fftMag,spectralRollOff90.0,sma,de,peakMeanRel
pcm,fftMag,spectralRollOff90.0,sma,de,minRangeRel
pcm,fftMag,spectralRollOff90.0,sma,de,meanRisingSlope
pcm,fftMag,spectralRollOff90.0,sma,de,stddevRisingSlope
pcm,fftMag,spectralRollOff90.0,sma,de,meanFallingSlope
pcm,fftMag,spectralRollOff90.0,sma,de,stddevFallingSlope
pcm,fftMag,spectralFlux,sma,de,flatness
pcm,fftMag,spectralFlux,sma,de,posamean
pcm,fftMag,spectralFlux,sma,de,rqmean
pcm,fftMag,spectralFlux,sma,de,meanPeakDist
pcm,fftMag,spectralFlux,sma,de,peakDistStddev
pcm,fftMag,spectralFlux,sma,de,peakRangeAbs
pcm,fftMag,spectralFlux,sma,de,peakRangeRel
pcm,fftMag,spectralFlux,sma,de,peakMeanAbs
pcm,fftMag,spectralFlux,sma,de,peakMeanMeanDist
pcm,fftMag,spectralFlux,sma,de,peakMeanRel
pcm,fftMag,spectralFlux,sma,de,minRangeRel
pcm,fftMag,spectralFlux,sma,de,meanRisingSlope
pcm,fftMag,spectralFlux,sma,de,stddevRisingSlope
pcm,fftMag,spectralFlux,sma,de,meanFallingSlope
pcm,fftMag,spectralFlux,sma,de,stddevFallingSlope
pcm,fftMag,spectralCentroid,sma,de,flatness
pcm,fftMag,spectralCentroid,sma,de,posamean
pcm,fftMag,spectralCentroid,sma,de,rqmean
pcm,fftMag,spectralCentroid,sma,de,meanPeakDist
pcm,fftMag,spectralCentroid,sma,de,peakDistStddev
pcm,fftMag,spectralCentroid,sma,de,peakRangeAbs
pcm,fftMag,spectralCentroid,sma,de,peakRangeRel
pcm,fftMag,spectralCentroid,sma,de,peakMeanAbs
pcm,fftMag,spectralCentroid,sma,de,peakMeanMeanDist
pcm,fftMag,spectralCentroid,sma,de,peakMeanRel
pcm,fftMag,spectralCentroid,sma,de,minRangeRel
pcm,fftMag,spectralCentroid,sma,de,meanRisingSlope
pcm,fftMag,spectralCentroid,sma,de,stddevRisingSlope
pcm,fftMag,spectralCentroid,sma,de,meanFallingSlope
pcm,fftMag,spectralCentroid,sma,de,stddevFallingSlope
pcm,fftMag,spectralEntropy,sma,de,flatness
pcm,fftMag,spectralEntropy,sma,de,posamean
pcm,fftMag,spectralEntropy,sma,de,rqmean
pcm,fftMag,spectralEntropy,sma,de,meanPeakDist
pcm,fftMag,spectralEntropy,sma,de,peakDistStddev
pcm,fftMag,spectralEntropy,sma,de,peakRangeAbs
pcm,fftMag,spectralEntropy,sma,de,peakRangeRel
pcm,fftMag,spectralEntropy,sma,de,peakMeanAbs
pcm,fftMag,spectralEntropy,sma,de,peakMeanMeanDist
pcm,fftMag,spectralEntropy,sma,de,peakMeanRel
pcm,fftMag,spectralEntropy,sma,de,minRangeRel
pcm,fftMag,spectralEntropy,sma,de,meanRisingSlope
pcm,fftMag,spectralEntropy,sma,de,stddevRisingSlope
pcm,fftMag,spectralEntropy,sma,de,meanFallingSlope
pcm,fftMag,spectralEntropy,sma,de,stddevFallingSlope
pcm,fftMag,spectralVariance,sma,de,flatness
pcm,fftMag,spectralVariance,sma,de,posamean
pcm,fftMag,spectralVariance,sma,de,rqmean
pcm,fftMag,spectralVariance,sma,de,meanPeakDist
pcm,fftMag,spectralVariance,sma,de,peakDistStddev
pcm,fftMag,spectralVariance,sma,de,peakRangeAbs
pcm,fftMag,spectralVariance,sma,de,peakRangeRel
pcm,fftMag,spectralVariance,sma,de,peakMeanAbs
pcm,fftMag,spectralVariance,sma,de,peakMeanMeanDist
pcm,fftMag,spectralVariance,sma,de,peakMeanRel
pcm,fftMag,spectralVariance,sma,de,minRangeRel
pcm,fftMag,spectralVariance,sma,de,meanRisingSlope
pcm,fftMag,spectralVariance,sma,de,stddevRisingSlope
pcm,fftMag,spectralVariance,sma,de,meanFallingSlope
pcm,fftMag,spectralVariance,sma,de,stddevFallingSlope
pcm,fftMag,spectralSkewness,sma,de,flatness
pcm,fftMag,spectralSkewness,sma,de,posamean
pcm,fftMag,spectralSkewness,sma,de,rqmean
pcm,fftMag,spectralSkewness,sma,de,meanPeakDist
pcm,fftMag,spectralSkewness,sma,de,peakDistStddev
pcm,fftMag,spectralSkewness,sma,de,peakRangeAbs
pcm,fftMag,spectralSkewness,sma,de,peakRangeRel
pcm,fftMag,spectralSkewness,sma,de,peakMeanAbs
pcm,fftMag,spectralSkewness,sma,de,peakMeanMeanDist
pcm,fftMag,spectralSkewness,sma,de,peakMeanRel
pcm,fftMag,spectralSkewness,sma,de,minRangeRel
pcm,fftMag,spectralSkewness,sma,de,meanRisingSlope
pcm,fftMag,spectralSkewness,sma,de,stddevRisingSlope
pcm,fftMag,spectralSkewness,sma,de,meanFallingSlope
pcm,fftMag,spectralSkewness,sma,de,stddevFallingSlope
pcm,fftMag,spectralKurtosis,sma,de,flatness
pcm,fftMag,spectralKurtosis,sma,de,posamean
pcm,fftMag,spectralKurtosis,sma,de,rqmean
pcm,fftMag,spectralKurtosis,sma,de,meanPeakDist
pcm,fftMag,spectralKurtosis,sma,de,peakDistStddev
pcm,fftMag,spectralKurtosis,sma,de,peakRangeAbs
pcm,fftMag,spectralKurtosis,sma,de,peakRangeRel
pcm,fftMag,spectralKurtosis,sma,de,peakMeanAbs
pcm,fftMag,spectralKurtosis,sma,de,peakMeanMeanDist
pcm,fftMag,spectralKurtosis,sma,de,peakMeanRel
pcm,fftMag,spectralKurtosis,sma,de,minRangeRel
pcm,fftMag,spectralKurtosis,sma,de,meanRisingSlope
pcm,fftMag,spectralKurtosis,sma,de,stddevRisingSlope
pcm,fftMag,spectralKurtosis,sma,de,meanFallingSlope
pcm,fftMag,spectralKurtosis,sma,de,stddevFallingSlope
pcm,fftMag,spectralSlope,sma,de,flatness
pcm,fftMag,spectralSlope,sma,de,posamean
pcm,fftMag,spectralSlope,sma,de,rqmean
pcm,fftMag,spectralSlope,sma,de,meanPeakDist
pcm,fftMag,spectralSlope,sma,de,peakDistStddev
pcm,fftMag,spectralSlope,sma,de,peakRangeAbs
pcm,fftMag,spectralSlope,sma,de,peakRangeRel
pcm,fftMag,spectralSlope,sma,de,peakMeanAbs
pcm,fftMag,spectralSlope,sma,de,peakMeanMeanDist
pcm,fftMag,spectralSlope,sma,de,peakMeanRel
pcm,fftMag,spectralSlope,sma,de,minRangeRel
pcm,fftMag,spectralSlope,sma,de,meanRisingSlope
pcm,fftMag,spectralSlope,sma,de,stddevRisingSlope
pcm,fftMag,spectralSlope,sma,de,meanFallingSlope
pcm,fftMag,spectralSlope,sma,de,stddevFallingSlope
pcm,fftMag,psySharpness,sma,de,flatness
pcm,fftMag,psySharpness,sma,de,posamean
pcm,fftMag,psySharpness,sma,de,rqmean
pcm,fftMag,psySharpness,sma,de,meanPeakDist
pcm,fftMag,psySharpness,sma,de,peakDistStddev
pcm,fftMag,psySharpness,sma,de,peakRangeAbs
pcm,fftMag,psySharpness,sma,de,peakRangeRel
pcm,fftMag,psySharpness,sma,de,peakMeanAbs
pcm,fftMag,psySharpness,sma,de,peakMeanMeanDist
pcm,fftMag,psySharpness,sma,de,peakMeanRel
pcm,fftMag,psySharpness,sma,de,minRangeRel
pcm,fftMag,psySharpness,sma,de,meanRisingSlope
pcm,fftMag,psySharpness,sma,de,stddevRisingSlope
pcm,fftMag,psySharpness,sma,de,meanFallingSlope
pcm,fftMag,psySharpness,sma,de,stddevFallingSlope
pcm,fftMag,spectralHarmonicity,sma,de,flatness
pcm,fftMag,spectralHarmonicity,sma,de,posamean
pcm,fftMag,spectralHarmonicity,sma,de,rqmean
pcm,fftMag,spectralHarmonicity,sma,de,meanPeakDist
pcm,fftMag,spectralHarmonicity,sma,de,peakDistStddev
pcm,fftMag,spectralHarmonicity,sma,de,peakRangeAbs
pcm,fftMag,spectralHarmonicity,sma,de,peakRangeRel
pcm,fftMag,spectralHarmonicity,sma,de,peakMeanAbs
pcm,fftMag,spectralHarmonicity,sma,de,peakMeanMeanDist
pcm,fftMag,spectralHarmonicity,sma,de,peakMeanRel
pcm,fftMag,spectralHarmonicity,sma,de,minRangeRel
pcm,fftMag,spectralHarmonicity,sma,de,meanRisingSlope
pcm,fftMag,spectralHarmonicity,sma,de,stddevRisingSlope
pcm,fftMag,spectralHarmonicity,sma,de,meanFallingSlope
pcm,fftMag,spectralHarmonicity,sma,de,stddevFallingSlope
mfcc,sma,de[1],flatness,,
mfcc,sma,de[1],posamean,,
mfcc,sma,de[1],rqmean,,
mfcc,sma,de[1],meanPeakDist,,
mfcc,sma,de[1],peakDistStddev,,
mfcc,sma,de[1],peakRangeAbs,,
mfcc,sma,de[1],peakRangeRel,,
mfcc,sma,de[1],peakMeanAbs,,
mfcc,sma,de[1],peakMeanMeanDist,,
mfcc,sma,de[1],peakMeanRel,,
mfcc,sma,de[1],minRangeRel,,
mfcc,sma,de[1],meanRisingSlope,,
mfcc,sma,de[1],stddevRisingSlope,,
mfcc,sma,de[1],meanFallingSlope,,
mfcc,sma,de[1],stddevFallingSlope,,
mfcc,sma,de[2],flatness,,
mfcc,sma,de[2],posamean,,
mfcc,sma,de[2],rqmean,,
mfcc,sma,de[2],meanPeakDist,,
mfcc,sma,de[2],peakDistStddev,,
mfcc,sma,de[2],peakRangeAbs,,
mfcc,sma,de[2],peakRangeRel,,
mfcc,sma,de[2],peakMeanAbs,,
mfcc,sma,de[2],peakMeanMeanDist,,
mfcc,sma,de[2],peakMeanRel,,
mfcc,sma,de[2],minRangeRel,,
mfcc,sma,de[2],meanRisingSlope,,
mfcc,sma,de[2],stddevRisingSlope,,
mfcc,sma,de[2],meanFallingSlope,,
mfcc,sma,de[2],stddevFallingSlope,,
mfcc,sma,de[3],flatness,,
mfcc,sma,de[3],posamean,,
mfcc,sma,de[3],rqmean,,
mfcc,sma,de[3],meanPeakDist,,
mfcc,sma,de[3],peakDistStddev,,
mfcc,sma,de[3],peakRangeAbs,,
mfcc,sma,de[3],peakRangeRel,,
mfcc,sma,de[3],peakMeanAbs,,
mfcc,sma,de[3],peakMeanMeanDist,,
mfcc,sma,de[3],peakMeanRel,,
mfcc,sma,de[3],minRangeRel,,
mfcc,sma,de[3],meanRisingSlope,,
mfcc,sma,de[3],stddevRisingSlope,,
mfcc,sma,de[3],meanFallingSlope,,
mfcc,sma,de[3],stddevFallingSlope,,
mfcc,sma,de[4],flatness,,
mfcc,sma,de[4],posamean,,
